Name,Latitude,Longitude
"sankt margarethen im lavantthale",46.85,14.8
"el leon abajo",8.448507,-75.847396
"chak madhupur",23.9833333,89.9166667
"saw",35.167309,71.461516
"zuishangzhu",29.836076,114.642724
"mannyolli",34.706111,125.988611
"las saldanas",8.4833333,-80.5166667
"diez de junio",19.655556,-99.140278
"sukamah 22",-6.397222,107.853333
"bairro volta grande",-23.546234,-47.052449
"nurgala",34.010925,73.804914
"la canteria",23.166667,-109.633333
"verkhniy goluban",49.082401,43.489277
"el soplo",5.601667,-73.865
"hauz-i-bhangi",34.089129,64.592251
"oulad bhar",31.45,-4.25
"new cantonment",28.6,77.133333
"man yahpu",22.0666667,99.25
"puerto castilla",40.287995,-5.62366
"dar mohammed ez zaimi",33.004283,-8.134818
"tsiyanghsien",36.983333,117.183333
"`aliabad-e cheragh",34.031,48.1535
"osnizhne",51.05,29.933333
"tuchang",29.265999,116.18631
"chhota nishanbaria chak",21.9666667,90.0333333
"ban san sai thong",18.950945,99.001889
"ortadzha k'oy",41.65,25.3333333
"titu-gara",44.666667,25.55
"mocco",-19.4333333,-65.3
"reparto rio las vegas",23.0777778,-82.2680556
"argallon",38.2,-5.483333
"zhupo",26.901389,109.864167
"dudino-serebryanoye",54.478767,38.669485
"craigsville",40.8522222,-79.6497222
"jinyancun",28.657027,119.782454
"lividraga",45.4811111,14.5705556
"sampay 3",-6.689444,106.954167
"quartier sainte-catherine",14.6166667,-61.1
"mazra`eh-ye hajji qayum",34.337631,62.004593
"krest-kholdjai posiolok",62.8,134.45
"homlich thach",31.75,78.216667
"moundja moussadi",4.25,9.8022222
"toveh latif",34.2885,46.9589
"matchenhe",-24.2038889,32.6133333
"birik",-5.7,148.0666667
"bolshiye kotyaki",55.971703,47.04101
"dar tarna",13.85,44.7166667
"lorini-ye ajudani",34.154,46.583
"babakanpalah",-7.2109,107.8696
"siergou",33.787819,105.700494
"akhtar mohammad doray",32.222681,68.550118
"kaby-kopri",55.336734,48.563394
"wala shahrak",34.107375,64.305199
"lenczipuszta",46.4,17.266667
"nugli",43.54,17.1955556
"staraya kolgreyevka",54.4455,47.6751
"guadalupe de paso",20.75,-101.4
"yasnovichi",54.05,30.7
"sintiou bouma",15.1833333,-16.6166667
"qaryat as sadah",13.8802778,43.4766667
"ngando tembo velho",-9.632354,17.027264
"supiturang dua",-7.983611,112.584722
"jorkani",35.086699,69.990639
"renjiafan",31.672539,113.835393
"pajang barat",-8.5853,116.1134
"wydmina",54.333333,19.233333
"wintzenheim-kochersberg",48.658266,7.513392
"barenbad",47.116667,11.266667
"strezoc",42.6475,21.504167
"lijssenthoek",50.816667,2.7
"dogon kade",11.324973,4.404925
"ottergemsestraat",50.783333,3.833333
"leibenstadt",49.369722,9.419444
"kaduparahu",-6.3252,105.9955
"les pideaux",48.788174,1.694477
"lafya",12.5166667,0.6333333
"kot amritsarianwala",31.003785,74.150885
"hailutu zhen",41.556111,108.519722
"ranca kidul",-6.970556,107.080833
"plastina",43.0666667,26.6166667
"nkulashi",-14.65,24.45
"tarquinia",42.25,11.75
"chom bung",13.620003,99.591688
"maytas",46.2,84.033333
"tiefenpolz",49.883333,11.116667
"boroszlotanya",48.233333,20.3
"khoirabari",26.633333,91.833333
"suramane",-9.2833333,161.0833333
"khro ghbargah",31.594713,64.818348
"cotopericito",9.8166667,-67.3666667
"ontambo",16.083333,120.416667
"ouzagas",30.919873,-8.720282
"cokljanci",42.414167,22.044444
"goth ghulam ullah marri",27.420249,68.664976
"kham-e hayid",35.931364,67.030395
"deh-e karami",30.9351,61.4113
"llacmapampa",-15.2191667,-71.8480556
"radinov",49.763402,15.433061
"mambole",-23.8561111,32.1561111
"kekulanda",7.1,80.5833333
"juchin",30.714167,52.797222
"hyde park lodge",33.4641667,-111.9911111
"haidargarh",26.616667,81.366667
"general tiburcio",-3.5,-41.116667
"ferma uralets",54.9205,58.1006
"ankilida",-18.3166667,44.1833333
"ghadir al bustan",32.9177778,35.92
"jhalis",33.837356,73.184491
"sheykhi-paini-kanisk",32.539768,62.325565
"aymaq",35.583404,67.614685
"keremitlik",42.8666667,27.0833333
"langford cove",36.24,-86.5711111
"rutamo",-3.2025,30.6683333
"bar giyyora",31.729727,35.072964
"touchungpu",24.7833333,121.0333333
"iakubpur",22.9166667,91.2833333
"monkoslar",40.374484,31.02388
"haikarila",61.733333,27.85
"potopchino",57.5246,38.4155
"bonita de flores",7.4666667,-80.4333333
"jukuei",25.53257,113.720143
"kabea",-7.733333,18.533333
"sbarre",38.1,15.65
"qiryat atta",32.800556,35.106389
"bontebok",52.962226,6.028006
"sekeleke",4.8191667,-7.8405556
"ta'arutona",-9.3666667,161.1666667
"alvinlandia",-22.45,-49.766667
"stare mesto nad metuji",50.405816,16.144397
"tunjuk tengah",-8.4698,115.1526
"hornady",32.465,-85.8652778
"chikal dourgouna",14.25,3.45
"an na`s",33.9166667,35.6833333
"kiurula",61.1,28.8
"ikinci alxasava",40.563476,47.975773
"kulakpinar",40.29037,28.383884
"urbanizacion guaparo",10.2277778,-68.0083333
"fazikau",42.829895,44.407607
"la boisserote",48.730922,3.064637
"kampong kuala perlah",2.716667,102.75
"oashisawa",38.851389,140.140556
"la tuerta",8.9166667,-79.9666667
"yekpyndy",45.4,74.566667
"nanshuichuan",42.778611,118.806944
"olszyn",52.12578,23.381578
"elm tree",42.1558333,-79.4741667
"tjiroke",-6.155833,106.314722
"cneazevca a doua",46.629167,28.487778
"timboon",-38.484341,142.980331
"tschistetz",49.843308,14.746176
"kagasura",22.75,90.3666667
"kabuyao",14.9168,121.1458
"ulpaypata",-12.3333333,-75.45
"kebunwaru",-7.139444,112.813889
"tunjungsekar dua",-7.9327,112.6384
"piqu",37.417553,57.471122
"imrhern",29.88,-9.43
"michew",9.5802778,138.1641667
"languedias",48.387943,-2.212463
"machado tchiuca",-10.628999,22.025669
"goth molo shoro",24.647284,67.934417
"lingenau",51.733333,12.2
"vui thuong",20.583333,105.416667
"cinanggung",-6.0708,105.9054
"wudidi",7.1166667,0.3666667
"skak",50.116667,80.433333
"bhotah",32.765691,74.021829
"las virginias",7.566667,-72.466667
"troublesome",40.0608333,-106.2911111
"lorenstorp",59.833333,15.85
"man paklong",21.9333333,99.0333333
"negureni-vek'",47.601667,28.511111
"pa-ye astan",33.4374,47.3839
"qal`eh maraghush",38.2832,45.3344
"musa baba teke",43.5333333,26.7333333
"bergsgrendi",61.983333,9.283333
"saint-julien-gaulene",43.99056,2.346398
"ketbukkikoz",46.783333,16.95
"beshozek",51.117222,85.242222
"ernest",30.7788889,-82.6602778
"omorda",21.783333,87.133333
"kankhra",25.3,89.0666667
"columbus hill",36.3863889,-85.6222222
"kaawaloa",19.4825,-155.9366667
"afaha ube",5.042247,7.908276
"voitmannsdorf",49.933333,11.2
"siseke legok",-7.2177,107.8746
"dhok pir",33.058761,71.862668
"diminineio",-8.4833333,34.3666667
"ankilimandroho",-24.7333333,45.4333333
"rabat-i-`ali dinar",34.121477,61.959215
"minzow",53.383333,12.516667
"buweiler",49.566667,6.933333
"layjun",15.5333333,49.35
"sixarx",40.333524,46.886644
"tamapampa",-19.0458333,-65.3533333
"picuna",1.921437,-75.849523
"kagartsi",39.816627,46.940049
"taknes",63.15,8.333333
"karinge",11.533333,7.716667
"akaratesi",10.9,-0.0666667
"ariatuna",-7.9994444,-77.5755556
"glusha",53.0833333,28.8666667
"qala-i-surkh",32.678986,62.250358
"banda pato",33.039947,71.317866
"pasir satu",-6.109722,106.436111
"kwamapi",10.2666667,-0.1
"soaepo",38.0,125.7
"kashlakovo",50.512649,36.876946
"agostadero de abajo",27.516667,-105.883333
"anjireh",28.82974,61.245567
"majhal",24.4666667,56.3333333
"ban narai nua",15.166667,102.016667
"ikabo",5.311277,8.083188
"san juan daxhi",20.083333,-99.525
"gherbari",45.783333,26.766667
"timur dua",-7.8021,113.1705
"gilazi",40.903896,49.335522
"adustina",-10.533333,-38.116667
"douar oulad jebar",35.711047,10.337756
"xar moron sum",42.035278,111.526667
"muchungo",21.216667,-97.433333
"wielkie szczechy",53.691969,21.810028
"faramontaos",42.005936,-7.662303
"canomanio",12.533333,125.116667
"tapco",34.7947222,-112.0461111
"reguinho",16.85,-22.9333333
"musaabad-e sofla",33.3154,47.4289
"peguilhan",43.31335,0.705584
"vinzili",56.959377,65.770796
"tatama",7.5844444,-12.7813889
"sandangjaya",-4.3775,122.4364
"landig",15.783333,120.65
"daijar",26.407222,73.056389
"karacsatanya",47.8,21.05
"dei semmbou",15.4333333,-16.1833333
"saihati",22.48,88.605833
"kolibi baivalevada",42.9,24.9333333
"ash shamis",34.4,36.0166667
"reidsdale",-35.566667,149.866667
"shah mir khil",36.132222,64.854167
"woaso",6.4891667,1.4741667
"coopers shores",42.8325,-89.0113889
"gradani",42.274722,19.003611
"tongotong",16.679274,120.867441
"`alijan",33.829212,62.755814
"cupong",-7.311111,109.425556
"derreens",53.2333333,-6.7797222
"jameseon",-10.15,33.05
"essab yao",5.608168,-4.496917
"donghongya",40.023437,112.781459
"nidar",26.7592,57.8334
"shar muhammad brahui",27.694853,68.18496
"chak one hundred seventy-eight tda",31.756922,71.221691
"dorudan",34.559607,48.414854
"cisitu satu",-6.877778,107.611667
"shanghukong",24.407222,117.152222
"rasdel",42.0833333,26.65
"digory",47.626114,29.296906
"moyingya",29.79205,109.507169
"mushayrif",30.4283333,31.1152778
"karru banda",34.578362,72.375403
"abudag",33.672249,71.020368
"kwanngan",16.3355556,97.79
"sibahalah",16.8505556,43.7536111
"munkeryd",58.133333,14.583333
"phuj",28.9055,67.659469
"boenter",-7.1482,108.3451
"yurgaytshen",54.955117,21.828808
"kunkavar",21.633333,70.983333
"maisenberg",47.2,15.55
"douar oulad ben sidi mohammed",35.58,0.7619444
"sekili",37.111372,38.015134
"delogozda",41.2572222,20.7236111
"wilson hill",13.1666667,-59.5333333
"guatinluca",13.7166667,-88.4
"shaitanabad",38.4586,46.448
"sobah kala",33.370621,70.030915
"la guaruma",13.25,-86.9166667
"cermen",-7.276111,112.522222
"bafwasiambo",1.416667,25.966667
"proneva",59.087795,54.781066
"mareova",12.6833333,-13.1
"iferkhes",30.490555,-9.539812
"ibricak",40.791918,32.116698
"elcigez",40.70087,39.015508
"karangkemiri",-7.417222,109.183611
"khalsaidkona",24.9,90.3666667
"bonac-sur-lez",42.876528,0.975297
"mambys",18.15,-76.8333333
"olekkala",65.05,31.216667
"jagawana tiga",-6.243056,107.153611
"char suna",33.6258,48.624
"fontibre",43.017137,-4.18647
"tanjung enam",3.8126,98.327
"hopal",32.348889,58.829167
"kampong opar",1.45,110.066667
"cerbo",43.686537,-8.040867
"la gapaillere",47.471426,-1.285355
"yiriginhan",39.083333,37.666667
"jiwolri",37.144722,126.888333
"padusil",36.8041,129.0129
"caserio cuesta blanca",37.642603,-1.095624
"adhrahma",32.18639,73.220409
"haengyong",42.5366667,129.9369444
"piedrafita",43.019439,-6.604493
"madabogo",-3.4333333,38.3833333
"maugein",45.298609,1.787771
"avband",34.490278,68.288611
"xiajiahu",32.991667,117.616667
"rostbru",61.883333,9.4
"jushki",27.011944,57.058333
"muthill",56.316667,-3.833333
"serniczki",52.0666667,26.25
"kampong nabutan",5.8804,116.7996
"vinderup garde",56.475147,8.790811
"ban duea ngok tai",18.653611,98.985778
"kirmizilar",39.797919,27.798597
"muhling",48.083333,15.133333
"briac",48.35,19.0833333
"areti",40.7666667,23.25
"muharakah",31.466667,34.616667
"ferrarias cimeiras",39.784791,-7.671589
"ban khlong lat chang",14.036528,100.377084
"goryaino",57.471248,28.61299
"edrisi-ye `olya",32.8266,48.5421
"hungwang",36.1,127.0
"sopakkola",62.466667,28.933333
"samarandas",-15.7166667,167.2333333
"voithenberg",49.333333,12.8
"basombo",-1.983333,18.7
"barnego",-46.233333,169.716667
"eftelit",40.324941,37.007078
"plan de las amarillas",21.420833,-104.2875
"ebondsche",0.8666667,9.6
"jinshanwan",40.216667,124.333333
"gokagac koyu",38.895446,38.274564
"novobibeyevo",55.6944,83.7495
"vrucevce",42.639444,21.695833
"logora",5.725,31.4705556
"la fresneda",3.758889,-76.475
"agarii-mee",26.7075,127.803889
"colline kakole",-1.0666667,30.4166667
"karangblimbing",-7.344167,109.085833
"fynetacikiri",4.443082,6.605777
"na'atilo",-8.2333333,159.5666667
"`arab as suwaydi",33.8452778,44.8486111
"tserovo",42.35,24.05
"larsos",66.966667,14.8
"oberpretal",46.883333,16.0
"gazawa",13.5205556,7.9119444
"battak",30.5375,73.829167
"tsimbeo",-12.2058333,44.4647222
"kogawa",42.216667,139.866667
"pyindaunggale",23.9833333,96.45
"abu sikkin",14.0666667,24.55
"yagarafouguerou",11.4166667,2.55
"rincon del refugio",22.383333,-100.466667
"maarianvaara",62.85,28.866667
"horezo",-3.87,29.5733333
"dramassa",7.4,18.6833333
"lashina",55.489926,38.777867
"husn bin as sa`b",15.2333333,48.9666667
"goth sardar khan laghari",25.13992,68.843859
"stio so joo",-23.4262,-46.0436
"djoerangklampok",-8.261707,113.122304
"tishlai",24.5,88.5
"biestrzykow maly",51.056544,19.702817
"baraganda",24.083333,86.066667
"dhi masal",13.9519444,45.7986111
"jamalan",-7.715556,110.596111
"lainjung",-9.8359,120.1784
"kaleh chendar",32.064045,49.696718
"icari",39.088345,46.651194
"panfilovskiy",43.389722,77.127778
"khoni gineh",29.445833,52.1475
"dakshin deora",23.4163889,91.0802778
"sa`dabad-e fenderesk",37.003937,54.956627
"skarpnack",59.266667,18.116667
"qabcherakzar",34.100885,66.320582
"amratali",23.3666667,91.1
"tirse",40.523889,30.006111
"bisbee mill",42.3744444,-72.8194444
"kampung kuala besut",5.83297,102.550608
"uppukulam",8.9833333,79.9166667
"deh-e `abbas",33.56815,68.224426
"san lorenzo nenamicoyan",20.141667,-99.633333
"usciaz",51.288959,21.991244
"stinculesti",46.3,22.733333
"maunasah bayl",5.2231,95.9643
"Ðong pao",22.283333,103.566667
"qal`a doroz",34.315278,68.098611
"east loddon shire",-36.333333,144.166667
"ghurghori baba",32.129454,64.896128
"agua caliente",-23.070181,-65.850487
"sygnevka",49.816667,23.95
"platanicalito",8.1788889,-67.3727778
"lucondo",-14.333333,13.966667
"unterzettlitz",50.066667,11.433333
"gunungsawar",-8.1587,113.0168
"merigai",24.9666667,90.2666667
"zagajevi",43.8344444,18.8297222
"div kola pa'in",36.506245,52.814472
"kanidjidougou",8.448522,-6.101341
"shipan",26.485278,114.522222
"kariz divaneh",34.215691,63.475704
"jieying",31.846676,121.489086
"shuimoxi",30.925287,111.028989
"suburi",39.7497222,124.7288889
"melayu timur",-8.5732,116.0733
"do ballutan-e andika",32.129,49.4853
"karatuma",58.9158333,23.4369444
"guguhe",6.387257,-6.229018
"yatyrtepe",36.969722,38.379722
"kilubi-kibongo",-5.183333,27.1
"kadoehaoek",-6.506375,105.978017
"panek",-8.2397,115.4816
"djupvagen",69.166667,18.1
"helkar",29.851,56.7938
"fronrot",49.035,9.953889
"voerde",51.6,6.683333
"mechta sebak",35.9663889,1.7166667
"yemurtlinskiy tretiy",56.083333,66.333333
"gara aba iya",9.4,38.666667
"pakukunjara",-9.7293,119.8248
"salangsdalen",68.883333,17.7
"nhauaque",-24.3930556,35.0038889
"dangshihe",47.8,128.5
"marangatu",-21.616667,-42.216667
"tinebah",-7.362222,110.172222
"lalich",45.52,19.363611
"kamere",41.4719444,19.9708333
"jarpal minhasan",32.15,75.15
"coesse",41.1277778,-85.3952778
"batagolla",7.1166667,80.8666667
"sandeler mons",53.516667,7.85
"kleshnevo",58.549154,35.342022
"maoduo",35.325527,100.133078
"tunante",-4.65,-79.6666667
"pellona",-5.9825,-79.2611111
"martinovica dolac",43.3852778,17.4555556
"skognas",61.333333,13.316667
"worles",48.674247,14.289222
"deh-e now molla esma`il",32.038343,55.952255
"camoringue",-12.4275,13.650556
"agriosykea",40.8413889,22.4975
"mengolo",5.15,19.6833333
"ineleyka",54.877,45.5652
"jawbeh modeh",13.35,-14.4166667
"petrovskiye domiki",57.558299,34.510396
"hulungu",0.6592,122.7106
"guidadji",12.5338889,-15.4261111
"sorman",32.7563889,12.575
"cheshankou",29.986389,106.396667
"sosor sipallat",2.4211,99.1775
"hasde fawqani",37.1,40.9833333
"bhabanipur debdwar",24.75,90.9666667
"bundimulangi",0.7333333,30.1166667
"cernaleve",42.0266667,20.5494444
"gaydamovichi",53.6419444,31.5158333
"horni svetla",48.703435,14.295499
"fazenda rapina",-4.033333,-39.6
"shuta",35.8317,74.6434
"sakumuiza",56.3666667,22.8333333
"tambona",10.3333333,0.05
"dusun dua bongkudaibaru",0.7621,124.4447
"fode kounde",13.55,-13.8833333
"igbangto",10.8,122.033333
"gros citerne",18.8333333,-73.1166667
"headland",31.3511111,-85.3422222
"orchard mesa",39.0430556,-108.5516667
"canegrate",45.566667,8.933333
"caobas",22.9361111,-81.4466667
"cilan",39.436182,46.968535
"mutangiri",-5.866667,20.1
"neuemoor",53.333333,7.633333
"kalahun",7.9705556,-10.2677778
"kartsepi",41.3166667,43.2833333
"nkosikazi",-19.45,27.25
"loutra sidhirokastrou",41.2833333,23.3333333
"al makha'id",30.9666667,30.45
"kampung gajah mati",2.5827,102.7509
"uetela",-22.03,34.4158333
"wetakedeniya",7.1166667,80.5
"lindentree",40.605,-81.3011111
"muskani",35.581425,68.810746
"nagykoveres",45.666944,21.490833
"mohamed goha",-8.8166667,36.8
"san jose cloete",28.016667,-101.116667
"saytsev",46.666667,34.4
"puwei",25.202778,118.014722
"klopotowo",52.623642,14.888315
"sokkaechang",40.2805556,126.4375
"broichhoven",51.016667,5.966667
"startsch",49.198733,15.828315
"bukovica donja",44.5430556,18.2619444
"deshayes",16.3,-61.7833333
"qal` eh-ye sarbaz",26.630699,61.256391
"ndour ndour",14.1,-16.3
"altun kubri",35.7572222,44.1361111
"`izbat al aqra`",30.6738889,30.8894444
"ustbelovskoye",51.466667,82.916667
"bunsumpak",-8.6854,116.2477
"thorngumbald",53.716667,-0.166667
"kasalgo",9.4,-0.9166667
"poblado paso de los novillos",-31.9833333,-55.6833333
"caliyow muumin",2.9833333,43.5166667
"izmarino",55.602769,55.399689
"`abdolvahed",29.091001,60.33359
"thon phu Ða",12.466667,109.1
"settimo san pietro",39.289722,9.185556
"condor iquina",-20.9166667,-66.7333333
"firuzi-ye korbal",29.6778,52.9518
"fegenite",36.832026,-3.360766
"hegyi",48.5833333,21.9166667
"mad kolu",36.195836,53.03196
"gandichevo",55.007709,79.291256
"ashakhi kezen",31.654623,51.377101
"mirboo north",-38.401009,146.161346
"obi obi",-26.65,152.8
"dluzhka polyana",43.0833333,26.1166667
"kumpitz",47.205556,14.641111
"maluta",35.52,45.0711111
"dubinina",55.912716,34.552674
"crailing",55.5,-2.5
"shanglianzui",28.883327,117.255164
"qarya-i-bayan",33.274561,67.900406
"nionbre",14.4,-15.9833333
"vorona mare",47.55,26.616667
"tobba",8.016667,36.516667
"mcquire",39.2216667,-78.2772222
"gangria",25.1833333,89.0833333
"kwasare",13.189112,5.376663
"kolonpanoon",6.279722,124.713611
"kalianget",-7.205556,109.81
"pha long",22.816667,104.25
"parsk",53.5328,18.770876
"hakkstabben",70.281111,23.114167
"san miguel carrizal",17.7825,-98.096389
"vasenino",56.088906,42.275493
"imam laghari",25.115278,68.570833
"phumi kachok",14.2033333,106.5872222
"kyetsugon",19.5833333,94.7333333
"danaurovo",56.899824,50.526519
"parkunselkya",62.116667,32.433333
"cilangkara",-6.390833,107.146667
"srodmiescie",51.121753,17.048266
"kusturici",44.7519444,17.6669444
"al maiyeh",14.8333333,45.7
"tapapi",-8.05,143.4666667
"ikahra",26.2176,79.2689
"mount adrah",-35.216667,147.9
"wespes",50.383333,4.316667
"mongila",3.15,18.9
"hujiao",24.1575,117.856111
"kondinin",-32.498562,118.265259
"liusvaara",62.716667,32.166667
"yorbi`i",31.1003,49.1519
"tanjunglarang",-6.366667,108.05
"dogokurom",8.0833333,-0.8333333
"la postolle",48.281994,3.444504
"preboya",48.048468,24.392917
"gidan atahir",13.591399,5.935055
"jawaya kall wattuan",30.506667,73.471389
"lougounde",8.097797,-3.562431
"kucuk manika",41.410888,27.968903
"lovec",43.1333333,24.7166667
